id,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,property_type,price,security_deposit,review_scores_rating,place,avg.rating,experience_rating,response_rating,acceptance_rating,risk,risk_score,host_rating
27246927,62718877,"Karen",2016-03-13,"within an hour","100","100","t","Townhouse","45.00","500.00",96,"Antwerp",96,-0.122405246730969,1,1,11.1111111111111,0.777777777777778,7.71092808660236
27715443,62155221,"Eva",2016-03-08,"within an hour","100","96","t","Apartment","140.00","200.00",97,"Antwerp",97,-0.116306721711322,1,0.96,1.42857142857143,0.971428571428571,8.13797899257439
27781990,117824389,"Ruzica",2017-02-23,"within an hour","100","100","t","Apartment","80.00","300.00",98,"Antwerp",98,-0.545642883094454,1,1,3.75,0.925,7.72935711690555
27851653,210338683,"Daria",2018-08-18,"within an hour","100","100","t","House","49.00","110.00",97,"Antwerp",97,-1.20550329022023,1,1,2.24489795918367,0.955102040816327,7.15980283222875
27870003,180934748,"Ana",2018-03-27,"within an hour","100","100","t","Apartment","100.00","200.00",97,"Antwerp",97,-1.02986576965441,1,1,2,0.96,7.35013423034559
28087662,26663841,"Carlos",2015-01-25,"within an hour","100","91","t","Townhouse","42.00","",98,"Antwerp",98,0.381332919891853,1,0.91,0,1,8.52133291989185
28113385,35931745,"Camille & Vincent",2015-06-16,"within an hour","100","89","t","Apartment","69.00","150.00",100,"Antwerp",100,0.208134809333885,1,0.89,2.17391304347826,0.956521739130435,8.13770002672519
28174382,3222277,"Hans",2012-08-10,"within an hour","100","100","t","Apartment","49.00","0.00",97,"Antwerp",97,1.47662801342041,1,1,0,1,9.97662801342041
28330049,5012031,"Sanne",2013-02-08,"within an hour","100","100","t","Apartment","69.00","0.00",98,"Antwerp",98,1.25464170270527,1,1,0,1,9.75464170270527
28561382,215555864,"Charlie",2018-09-15,"within an hour","100","98","t","Apartment","45.00","",98,"Antwerp",97,-1.23965503033025,1,0.98,0,1,7.18034496966975
28693154,216462773,"Dean",2018-09-20,"within an hour","100","100","t","Apartment","35.00","100.00",95,"Antwerp",95,-1.2457535553499,1,1,2.85714285714286,0.942857142857143,7.08281787322153
28750136,90246068,"Sandra",2016-08-16,"within an hour","100","100","t","Apartment","56.00","100.00",98,"Antwerp",98,-0.312679227343948,1,1,1.78571428571429,0.964285714285714,8.08017791551319
28931007,115662416,"Tom",2017-02-09,"within an hour","100","94","t","Apartment","55.00","0.00",96,"Antwerp",96,-0.528567013039443,1,0.94,0,1,7.73143298696056
28951086,218225045,"Lennert & Gerda",2018-10-01,"within an hour","100","100","t","Apartment","60.00","0.00",96,"Antwerp",96,-1.25917031039312,1,1,0,1,7.24082968960688
29042185,59044569,"Kevin",2016-02-16,"within an hour","100","100","t","Apartment","75.00","",98,"Antwerp",96.6666666666667,-0.0906929166288061,1,1,0,1,8.40930708337119
29324919,220769274,"Urbain",2018-10-15,"within an hour","100","95","t","Apartment","80.00","100.00",99,"Antwerp",99,-1.27624618044813,1,0.95,1.25,0.975,6.94875381955186
29423576,127657940,"Dirk & Kristin",2017-04-26,"within an hour","100","99","t","Apartment","65.00","0.00",99,"Antwerp",99,-0.621264593338073,1,0.99,0,1,7.83873540666193
29523297,222322809,"Peggy",2018-10-24,"within an hour","100","99","t","Loft","105.00","",95,"Antwerp",95,-1.2872235254835,1,0.99,0,1,7.1727764745165
29605455,222831298,"Arne",2018-10-27,"within an hour","100","99","t","Apartment","80.00","400.00",98,"Antwerp",98,-1.29088264049529,1,0.99,5,0.9,6.86911735950471
29683668,79434903,"Tobias",2016-06-23,"within an hour","100","99","t","Apartment","85.00","4438.00",100,"Antwerp",100,-0.246815157131763,1,0.99,52.2117647058824,0,5.21318484286824
29773713,224007308,"Pieter",2018-11-03,"within an hour","100","85","t","Apartment","60.00","250.00",99,"Antwerp",99,-1.29942057552279,1,0.85,4.16666666666667,0.916666666666667,6.35057942447721
29797685,169112528,"Sven",2018-01-21,"within an hour","100","100","t","House","100.00","0.00",99,"Antwerp",99,-0.950584944398998,1,1,0,1,7.549415055601
30102029,226180814,"Marleen",2018-11-17,"within an hour","100","100","t","Apartment","65.00","0.00",98,"Antwerp",98,-1.3164964455778,1,1,0,1,7.1835035544222
30416182,65137734,"Simon",2016-03-30,"within an hour","100","100","t","Apartment","89.00","0.00",96,"Antwerp",96,-0.143140231797768,1,1,0,1,8.35685976820223
30520572,146100682,"Joris",2017-08-15,"within an hour","100","97","t","Apartment","120.00","0.00",97,"Antwerp",97,-0.756651848774231,1,0.97,0,1,7.62334815122577
30904100,32954065,"W. K.",2015-05-09,"within an hour","100","85","t","Apartment","25.00","0.00",99,"Antwerp",99,0.2544835994832,1,0.85,0,1,8.1544835994832
30958065,231323506,"Tina",2018-12-18,"within an hour","100","97","t","Apartment","55.00","0.00",98,"Antwerp",98,-1.35430730069961,1,0.97,0,1,7.02569269930039
30976426,175212893,"Sanaz",2018-02-25,"within an hour","100","99","t","Apartment","110.00","0.00",96,"Antwerp",95.5,-0.993274619536525,1,0.99,0,1,7.46672538046347
31198633,112280726,"Béatrix",2017-01-19,"within an hour","100","100","t","Townhouse","60.00","500.00",100,"Antwerp",100,-0.502953207956927,1,1,8.33333333333333,0.833333333333333,7.49704679204307
31216089,19048910,"Jolien",2014-07-28,"within an hour","100","100","t","Apartment","80.00","100.00",99,"Antwerp",98,0.602099525603065,1,1,1.25,0.975,9.02709952560306
31273816,6659644,"Shray",2013-05-30,"within an hour","100","100","t","Apartment","120.00","0.00",97,"Antwerp",97,1.11925444726911,1,1,0,1,9.61925444726911
31438714,235491606,"Michel",2019-01-09,"within an hour","100","94","t","Apartment","75.00","2500.00",98,"Antwerp",98,-1.38114081078606,1,0.94,33.3333333333333,0.333333333333333,4.87885918921394
31442273,113714521,"Fred",2017-01-28,"within an hour","100","100","t","Apartment","50.00","400.00",97,"Antwerp",97,-0.513930552992291,1,1,8,0.84,7.50606944700771
31681385,92144692,"Michaël",2016-08-27,"within an hour","100","100","t","Apartment","75.00","400.00",100,"Antwerp",100,-0.326095982387171,1,1,5.33333333333333,0.893333333333333,7.85390401761283
32135224,51924769,"Erik",2015-12-21,"within an hour","100","95","t","Townhouse","275.00","350.00",98,"Antwerp",98.1666666666667,-0.0211697314048331,1,0.95,1.27272727272727,0.974545454545454,8.20246663223153
32784417,221787959,"Inge",2018-10-21,"within an hour","100","100","t","Apartment","45.00","0.00",96,"Antwerp",96,-1.28356441047171,1,1,0,1,7.21643558952829
32841697,247063811,"Gert En Kristof",2019-03-05,"within an hour","100","100","t","Apartment","59.00","150.00",99,"Antwerp",99,-1.44822458600217,1,1,2.54237288135593,0.949152542372881,6.89923304111647
32894079,247469783,"Christian",2019-03-07,"within an hour","100","100","t","House","123.00","0.00",98,"Antwerp",98,-1.45066399601003,1,1,0,1,7.04933600398997
32971329,248149473,"Christiane",2019-03-11,"within an hour","100","100","t","Apartment","150.00","",98,"Antwerp",98.4,-1.45554281602575,1,1,0,1,7.04445718397425
32977224,149352979,"Iris",2017-09-06,"within an hour","100","100","t","Apartment","60.00","300.00",97,"Antwerp",95,-0.783485358860677,1,1,5,0.9,7.41651464113932
33189631,222608031,"Pelican Executive Suites",2018-10-25,"within an hour","100","100","t","Apartment","999.00","0.00",91,"Antwerp",91,-1.28844323048743,1,1,0,1,7.21155676951257
33505616,37665728,"Saskia",2015-07-06,"within an hour","90","100","t","Guest suite","50.00","0.00",98,"Antwerp",98,0.183740709255298,0.9,1,0,1,8.5337407092553
33537491,208159189,"Charly",2018-08-08,"within an hour","100","100","t","Apartment","120.00","0.00",97,"Antwerp",96,-1.19330624018094,1,1,0,1,7.30669375981906
33599745,253181527,"Paul",2019-04-04,"within an hour","100","100","t","Apartment","85.00","",100,"Antwerp",100,-1.48481573612005,1,1,0,1,7.01518426387995
33748300,3944687,"Jan",2012-10-22,"within an hour","100","97","t","Apartment","49.00","500.00",98,"Antwerp",97.6666666666667,1.38758954813357,1,0.97,10.2040816326531,0.795918367346939,9.15534465017438
33767396,141159863,"Liselore",2017-07-18,"within an hour","100","97","t","Condominium","65.00","0.00",96,"Antwerp",97.5,-0.72250010866421,1,0.97,0,1,7.65749989133579
33905456,18964565,"Charlotte",2014-07-27,"within an hour","100","99","t","Apartment","54.00","150.00",98,"Antwerp",98,0.603319230606994,1,0.99,2.77777777777778,0.944444444444444,8.89665256394033
34356118,40206364,"Eva & Mark",2015-08-01,"within an hour","100","100","t","Apartment","85.00","0.00",98,"Antwerp",98,0.152028379153135,1,1,0,1,8.65202837915314
34418859,66219121,"Anke",2016-04-07,"within an hour","100","71","t","Apartment","60.00","0.00",96,"Antwerp",96,-0.152897871829203,1,0.71,0,1,7.1871021281708
34621717,23540290,"Sofie",2014-11-09,"within an hour","100","100","t","Apartment","57.00","100.00",97,"Antwerp",97,0.475250205194413,1,1,1.75438596491228,0.964912280701754,8.86998704729968
35061198,162124474,"Hans",2017-12-10,"within an hour","100","100","t","Townhouse","255.00","0.00",96,"Antwerp",96,-0.899357334233965,1,1,0,1,7.60064266576603
35086421,264298940,"Danielle",2019-05-26,"within an hour","100","99","t","House","50.00","",97,"Antwerp",97,-1.54824039632438,1,0.99,0,1,6.91175960367562
35227376,265233453,"Brigitte",2019-05-30,"within an hour","80","88","t","Apartment","50.00","",96,"Antwerp",96,-1.5531192163401,0.8,0.88,0,1,6.1668807836599
35419492,266567119,"Ying",2019-06-05,"within an hour","100","100","t","Apartment","80.00","0.00",98,"Antwerp",98,-1.56043744636367,1,1,0,1,6.93956255363633
35538073,151274831,"Mario",2017-09-19,"within an hour","100","86","t","Apartment","31.00","",95,"Antwerp",95,-0.799341523911759,1,0.86,0,1,7.14065847608824
35569947,60026542,"Julie",2016-02-23,"within an hour","100","99","t","Loft","65.00","200.00",97,"Antwerp",97,-0.0992308516563115,1,0.99,3.07692307692308,0.938461538461538,8.1761537637283
35779920,267558707,"Adil",2019-06-10,"within an hour","100","99","t","Apartment","112.00","0.00",97,"Antwerp",97,-1.56653597138332,1,0.99,0,1,6.89346402861668
36016441,270964935,"Liselore",2019-06-24,"within an hour","80","99","t","Apartment","85.00","150.00",98,"Antwerp",94.5454545454545,-1.58361184143833,0.8,0.99,1.76470588235294,0.964705882352941,6.47050580562049
36220043,208300147,"Gert & Sjack",2018-08-08,"within an hour","100","100","t","Apartment","52.00","0.00",100,"Antwerp",100,-1.19330624018094,1,1,0,1,7.30669375981906
36296863,268729314,"Thomas",2019-06-15,"within an hour","100","100","t","Apartment","117.00","",99,"Antwerp",99,-1.57263449640297,1,1,0,1,6.92736550359703
36299225,271296783,"Angelica",2019-06-25,"within an hour","100","100","t","House","55.00","0.00",100,"Antwerp",100,-1.58483154644226,1,1,0,1,6.91516845355774
36463785,274159140,"Linda",2019-07-07,"within an hour","100","98","t","Townhouse","60.00","",97,"Antwerp",96.5,-1.59946800648941,1,0.98,0,1,6.82053199351059
36469302,41812074,"Sem",2015-08-18,"within an hour","100","100","t","Apartment","68.00","0.00",96,"Antwerp",96,0.131293394086336,1,1,0,1,8.63129339408633
36494577,157525654,"Michèle",2017-11-05,"within an hour","100","100","t","Condominium","95.00","180.00",96,"Antwerp",96,-0.856667659096438,1,1,1.89473684210526,0.962105263157895,7.52964813037725
36672413,180747138,"Elisabeth",2018-03-26,"within an hour","100","100","t","Apartment","70.00","0.00",96,"Antwerp",96,-1.02864606465048,1,1,0,1,7.47135393534952
36870874,5687914,"Irina",2013-03-30,"within an hour","100","100","t","Apartment","150.00","250.00",97,"Antwerp",97,1.1936564525088,1,1,1.66666666666667,0.966666666666667,9.5936564525088
36931415,54666605,"Dave",2016-01-14,"within an hour","100","98","t","Apartment","110.00","0.00",94,"Antwerp",94,-0.0504426514991375,1,0.98,0,1,8.36955734850086
37150608,279448956,"Gaetane",2019-07-26,"within an hour","100","97","t","Apartment","75.00","",99,"Antwerp",99,-1.62264240156407,1,0.97,0,1,6.75735759843593
37422949,68720497,"Manuela",2016-04-24,"within an hour","100","72","t","Apartment","45.00","",98,"Antwerp",98,-0.173632856896002,1,0.72,0,1,7.206367143104
37523098,283277558,"Pieter",2019-08-06,"within an hour","100","95","t","Loft","128.00","0.00",97,"Antwerp",97,-1.63605915660729,1,0.95,0,1,6.66394084339271
37829815,286345992,"Francis",2019-08-16,"within an hour","100","100","t","Apartment","28.00","100.00",100,"Antwerp",95.5,-1.64825620664659,1,1,3.57142857142857,0.928571428571429,6.6374580790677
38099457,272408891,"Urban Power",2019-06-30,"within an hour","100","98","t","Apartment","120.00","500.00",100,"Antwerp",100,-1.59093007146191,1,0.98,4.16666666666667,0.916666666666667,6.57906992853809
38170822,266450921,"Inge",2019-06-05,"within an hour","100","100","t","Apartment","65.00","200.00",98,"Antwerp",98,-1.56043744636367,1,1,3.07692307692308,0.938461538461538,6.75494716902094
38405610,3508763,"Franziska",2017-02-20,"within an hour","100","94","t","House","125.00","0.00",99,"Antwerp",99,-0.541983768082666,1,0.94,0,1,7.71801623191733
38470295,102711282,"Benjamin",2016-11-06,"within an hour","100","100","t","Apartment","37.00","",97,"Antwerp",97,-0.412695037666155,1,1,0,1,8.08730496233385
38643850,9394458,"Steven",2013-10-13,"within an hour","100","96","t","Condominium","46.00","0.00",96,"Antwerp",96,0.953374566734718,1,0.96,0,1,9.29337456673472
38668739,158744623,"Giulio",2017-11-14,"within an hour","100","100","t","Apartment","48.00","0.00",96,"Antwerp",96,-0.867645004131802,1,1,0,1,7.6323549958682
38719338,267327007,"Tom",2019-06-09,"within an hour","100","100","t","Apartment","55.00","0.00",96,"Antwerp",96,-1.56531626637939,1,1,0,1,6.93468373362061
38972605,298564390,"Zenon",2019-09-28,"within an hour","100","100","t","Condominium","50.00","0.00",99,"Antwerp",98.5,-1.70070352181555,1,1,0,1,6.79929647818445
39827291,306419120,"Koen",2019-11-03,"within an hour","100","100","t","Apartment","68.00","",97,"Antwerp",97,-1.74461290195701,1,1,0,1,6.75538709804299
40100499,309458641,"Xandro Molero",2019-11-14,"within an hour","100","100","t","Guest suite","39.00","",98,"Antwerp",98,-1.75802965700023,1,1,0,1,6.74197034299977
42521,185699,"Claire",2010-07-30,"within an hour","100","100","t","Townhouse","45.00","0.00",99,"Brussels",99,2.38164912633599,1,1,0,1,10.881649126336
130097,641036,"Pascal",2011-05-30,"within an hour","100","100","t","Bed and breakfast","97.00","0.00",99,"Brussels",98,2.01085880514146,1,1,0,1,10.5108588051415
137971,674142,"RAS Residence",2011-06-07,"within an hour","100","79","t","Apartment","165.00","300.00",95,"Brussels",95.75,2.00110116511003,1,0.79,1.81818181818182,0.963636363636364,9.55201025601912
159836,766382,"Lucile",2011-07-01,"within an hour","100","99","t","Loft","49.00","",96,"Brussels",96.5,1.97182824501573,1,0.99,0,1,10.4318282450157
198943,971770,"Antoine",2011-08-15,"within an hour","100","100","t","Apartment","80.00","",96,"Brussels",96,1.9169415198389,1,1,0,1,10.4169415198389
200385,624176,"Daan",2011-05-25,"within an hour","100","100","t","Apartment","60.00","0.00",96,"Brussels",96,2.01695733016111,1,1,0,1,10.5169573301611
268652,1408080,"Luc",2011-11-15,"within an hour","100","100","t","Loft","80.00","0.00",97,"Brussels",97,1.8047286594774,1,1,0,1,10.3047286594774
378953,1823420,"Vincent",2012-02-28,"within an hour","100","96","t","Villa","35.00","",99,"Brussels",97.6666666666667,1.67665963406482,1,0.96,0,1,10.0166596340648
431251,1928822,"Bruno",2012-03-15,"within an hour","100","100","t","Apartment","140.00","0.00",97,"Brussels",97,1.65714435400195,1,1,0,1,10.157144354002
448217,2226232,"Anne",2012-04-26,"within an hour","100","99","t","Apartment","48.00","",97,"Brussels",97,1.60591674383692,1,0.99,0,1,10.0659167438369
510929,2210824,"Carine",2012-04-24,"within an hour","100","99","t","Apartment","30.00","100.00",99,"Brussels",99,1.60835615384478,1,0.99,3.33333333333333,0.933333333333333,9.86835615384478
540081,2653911,"Françoise, Maurice",2012-06-16,"within an hour","100","100","t","Apartment","147.00","600.00",97,"Brussels",97,1.54371178863652,1,1,4.08163265306122,0.918367346938775,9.79881382945285
540234,2654837,"Aurore",2012-06-16,"within an hour","100","96","t","Apartment","70.00","",96,"Brussels",95.5,1.54371178863652,1,0.96,0,1,9.88371178863652
541182,2504586,"Jean",2012-05-30,"within an hour","100","100","t","Loft","100.00","300.00",98,"Brussels",98,1.56444677370332,1,1,3,0.94,9.88444677370332
678139,3449982,"Laetitia",2012-09-02,"within an hour","100","100","t","Apartment","54.00","",95,"Brussels",95.3333333333333,1.44857479833003,1,1,0,1,9.94857479833003
697502,3573643,"Det",2012-09-15,"within an hour","100","93","t","Loft","240.00","300.00",94,"Brussels",94,1.43271863327895,1,0.93,1.25,0.975,9.57771863327895
746595,3917867,"Hugues",2012-10-19,"within an hour","100","100","t","Apartment","130.00","350.00",98,"Brussels",98,1.39124866314535,1,1,2.69230769230769,0.946153846153846,9.72971020160689
753573,3925484,"Madeleine",2012-10-20,"within an hour","100","96","t","Apartment","44.00","0.00",99,"Brussels",99,1.39002895814143,1,0.96,0,1,9.73002895814142
766155,4040022,"Brigitte",2012-11-02,"within an hour","100","98","t","Apartment","62.00","",95,"Brussels",95,1.37417279309034,1,0.98,0,1,9.79417279309034
807834,4250257,"Bernard",2012-11-26,"within an hour","100","99","t","Condominium","85.00","",98,"Brussels",98,1.34489987299604,1,0.99,0,1,9.80489987299604
817887,4296010,"Berre",2012-12-01,"within an hour","100","100","t","Loft","75.00","0.00",99,"Brussels",98.5,1.33880134797639,1,1,0,1,9.83880134797639
871638,4595663,"Jacques & Janine",2013-01-05,"within an hour","100","100","t","Loft","40.00","",97,"Brussels",97,1.29611167283887,1,1,0,1,9.79611167283887
905055,4841685,"Helena & Philip",2013-01-25,"within an hour","100","97","t","Townhouse","74.00","150.00",97,"Brussels",97,1.27171757276028,1,0.97,2.02702702702703,0.95945945945946,9.53009595113866
913408,4903018,"Shoghi",2013-01-30,"within an hour","100","61","t","House","53.00","350.00",93,"Brussels",94.2,1.26561904774063,1,0.61,6.60377358490566,0.867924528301887,7.80939263264629
